id,stevilo_strani,jezik,izdajatelj,drzava,opis
78197470700,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197470701,200,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197470709,616,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Nothing can surpass the terror of the human psyche.<br />
78197470712,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470713,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470714,180,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Socially anxious high school student Shoko Komi's greatest dream is to make some friends, but everyone at school mistakes her crippling social anxiety for cool reserve. With the whole student body keeping its distance and Komi unable to utter a single word, friendship might be forever beyond her reach.<br />"
78197470715,188,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Socially anxious high school student Shoko Komi's greatest dream is to make some friends, but everyone at school mistakes her crippling social anxiety for cool reserve. With the whole student body keeping its distance and Komi unable to utter a single word, friendship might be forever beyond her reach.<br />"
78197470716,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470717,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470718,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470719,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197470743,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197470745,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197470773,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197470777,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197470779,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Two high school geniuses scheme to get the other to confess their love first.<br />
78197470780,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197470798,216,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            At this high school, instead of jocks and nerds, the students are divided into predators and prey.<br />"
78197470799,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            At a high school where the students are literally divided into predators and prey, it's personal relationships that maintain the fragile peace. Who among them is a Beastar-an academic and social role model destined to become a leader in a society naturally rife with mistrust?<br />"
78197470800,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            At this high school, instead of jocks and nerds, the students are divided into predators and prey.<br />"
78197470802,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            At this high school, instead of jocks and nerds, the students are divided into predators and prey.<br />"
78197470808,400,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197470809,386,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197470810,394,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197470811,394,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197470838,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197470841,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Plucky Gon's quest to find his dad leads him into a whole world of crazy adventure.<br />
78197470871,3112,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku and friends battle intergalactic evil in the greatest action-adventure-fantasy-comedy-fighting series ever!<br />
78197470872,5104,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku and friends battle intergalactic evil in the greatest action-adventure-fantasy-comedy-fighting series ever!<br />
78197470888,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197470889,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197470927,364,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            The rules were clear: they could date for a week. But someone forgot to tell love!<br />
78197470928,270,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            In an extracurricular experience gone hilariously wrong, innocent Takashi Tono accidentally joins a club that puts the &#034;dick&#034; in &#034;valedictorian.&#034;<br />"
78197470929,242,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            In an extracurricular experience gone hilariously wrong, innocent Takashi Tono accidentally joins a club of young men who put the &#034;dick&#034; in &#034;valedictorian.&#034;<br />"
78197470930,200,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            In an extracurricular experience gone hilariously wrong, innocent Takashi Tono accidentally joins a club of young men who put the &#034;dick&#034; in &#034;valedictorian.&#034;<br />"
78197470940,160,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            It's a day in the life of your average househusband-if your average househusband is the legendary yakuza &#034;the Immortal Dragon&#034;!<br />
78197470941,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197470945,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197470946,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197470950,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197470965,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197470966,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197470993,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197470994,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197470995,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197471002,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Yuji Itadori is resolved to save the world from cursed demons, but he soon learns that the best way to do it is to slowly lose his humanity and become one himself!<br />"
78197471003,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Yuji Itadori is resolved to save the world from cursed demons, but he soon learns that the best way to do it is to slowly lose his humanity and become one himself!<br />"
78197471004,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Yuji Itadori is resolved to save the world from cursed demons, but he soon learns that the best way to do it is to slowly lose his humanity and become one himself! In a world where cursed spirits feed on unsuspecting humans, fragments of the legendary and feared demon Ryomen Sukuna were lost and scattered about. Should any demon consume Sukuna's body parts, the power they gain could destroy the world as we know it. Fortunately, there exists a mysterious school of Jujutsu Sorcerers who exist to protect the precarious existence of the living from the supernatural!"
78197471016,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197471044,160,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            It's a day in the life of your average househusband-if your average househusband is the legendary yakuza &#034;the Immortal Dragon&#034;!<br />
78197471061,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471071,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Two high school geniuses scheme to get the other to confess their love first.<br />
78197471072,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197471112,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471113,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471114,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471120,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197471169,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197471170,232,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197471182,202,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197471183,186,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197471184,160,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197471185,162,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197471186,224,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197471236,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197471241,218,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            Shohei's just trying to find love in a pet shop, so why are all these bunnies making it so difficult?<br />"
78197471242,178,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sparks fly in this spinoff of Secret XXX featuring Shouhei's older brother Shizuma and Mito's younger brother Minato after a drunken fling!<br />
78197471243,186,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sparks fly in this spinoff of Secret XXX featuring Shouhei's older brother Shizuma and Mito's younger brother Minato after a drunken fling!<br />
78197471255,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197471257,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197471300,150,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Enter the world of Junji Ito's art--an abyss of horror and sublime beauty.<br />
78197471301,224,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            An unexpected love quadrangle with a dash of unrequited love as two classmates, a boy and a girl, begin to fall for each other when each of their best friends have already fallen for them.<br />"
78197471320,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Even an invincible ninja may not be able to survive Hell's Paradise!<br />
78197471322,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Even an invincible ninja may not be able to survive Hell's Paradise!<br />
78197471324,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Even an invincible ninja may not be able to survive Hell's Paradise!<br />
78197471325,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Even an invincible ninja may not be able to survive Hell's Paradise!<br />
78197471329,224,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Adventure on the high seas continue in these stories featuring the characters of One Piece!<br />
78197471330,144,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Adventure on the high seas continue in these stories featuring the characters of One Piece!<br />
78197471346,160,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            It's a day in the life of your average househusband-if your average househusband is the legendary yakuza &#034;the Immortal Dragon&#034;!<br />
78197471474,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197471477,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471478,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471480,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471481,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471482,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471499,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197471526,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197471537,624,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197471547,272,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A &#034;best of&#034; collection of creepy tales from Eisner award winner and legendary horror master Junji Ito.<br />
78197471701,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197471711,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471715,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            The untold story of Sherlock Holmes' greatest rival, Moriarty!<br />"
78197471717,178,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            When your kink involves eating a demon's guts, what else is there to do but summon a bewitching demon to feast on?<br />"
78197471720,202,English,"Viz Media, Subs. of Shogakukan Inc",United States,"                            Eight mighty island warriors battle to become king. The deciding factor? The one who comes last, of course!<br />"
78197471727,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197471740,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471741,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471747,256,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Another of Junji Ito's classics, the sci-fi masterwork Remina tells the chilling tale of a hell star.<br />"
78197471760,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471761,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197471762,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197471764,240,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197471809,224,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The manga adaptation of the beloved novel featuring all-new scenes by Rainbow Rowell!<br />
78197471811,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197471812,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197471813,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece! As a child, Monkey D. Luffy dreamed of becoming King of the Pirates. But his life changed when he accidentally gained the power to stretch like rubber...at the cost of never being able to swim again! Years, later, Luffy sets off in search of the One Piece, said to be the greatest treasure in the world... Kaido is already the strongest creature in the world-and he's about to form an alliance that would make his Animal Kingdom pirates even more powerful!! Meanwhile, Luffy and the Straw Hats continue to recruit members to their side. But unbeknownst to them, the balance of power in the world is beginning to change..."
78197471814,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197471816,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            An action-packed comedy about a fake family that includes a spy, an assassin and a telepath!<br />"
78197471871,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471872,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197471882,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471884,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471885,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471886,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197471890,240,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Horror master Junji Ito explores a new frontier with a grand cosmic horror tale in which a mysterious woman has her way with the world!<br />
78197471922,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197471929,216,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Can muscles crush magic?!<br />
78197471936,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            The untold story of Sherlock Holmes' greatest rival, Moriarty!<br />"
78197471975,208,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197471977,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197471978,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197471984,408,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            An innocent love becomes a bloody hell in another superb collection by master of horror Junji Ito.<br />
78197471986,392,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            An ever-increasing malice. A mind-numbing terror. The seeds of horror are sown in this collection of Junji Ito's earliest works.<br />
78197471999,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece! As a child, Monkey D. Luffy dreamed of becoming King of the Pirates. But his life changed when he accidentally gained the power to stretch like rubber...at the cost of never being able to swim again! Years, later, Luffy sets off in search of the One Piece, said to be the greatest treasure in the world... During his journey with Whitebeard's crew, Oden encounters the legendary future pirate king Gold Roger! What does their meeting mean for the world? And what has Orochi been up to while Oden was gone from Wano?!"
78197472001,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197472014,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The prequel to the supernatural exorcist adventure Jujutsu Kaisen!<br />
78197472071,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197472075,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472096,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197472097,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197472098,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197472101,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197472120,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197472156,306,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            In the original classic manga set in a postapocalyptic wasteland ruled by savage gangs, a hero appears to bring justice to the guilty. This warrior named Ken holds the deadly secrets of a mysterious martial art known as Hokuto Shinken-the Divine Fist of the North Star!<br />"
78197472183,216,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197472186,240,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The children of the Grace Field House orphanage must escape a macabre fate before it's too late.<br />
78197472278,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197472281,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197472283,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197472284,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472285,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472288,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197472289,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197472290,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197472294,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            An action-packed comedy about a fake family that includes a spy, an assassin and a telepath!<br />"
78197472341,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197472342,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            To gain the power he needs to save his friend from a cursed spirit, Yuji Itadori swallows a piece of a demon, only to find himself caught in the midst of a horrific war of the supernatural!<br />"
78197472349,376,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197472363,232,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Tanjiro sets out on the path of the Demon Slayer to save his sister and avenge his family!<br />
78197472364,232,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Shoyo Hinata is out to prove that in volleyball you don't need to be tall to fly!<br />
78197472367,162,English,"Viz Media, Subs. of Shogakukan Inc",United States,                            Sometimes a song can save your life.<br />
78197472399,378,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197472404,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Broke young man + chainsaw dog demon = Chainsaw Man!<br />
78197472412,378,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197472413,378,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            A multigenerational tale of the heroic Joestar family and their never-ending battle against evil!<br />
78197472446,96,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Living the life of a pirate requires hearty meals! The master chef Sanji reveals the recipes that power the Straw Hat crew!<br />
78197472454,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197472455,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197472456,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            The journey to 100 friends begins with a single conversation.<br />
78197472463,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197472510,184,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Midoriya inherits the superpower of the world's greatest hero, but greatness won't come easy.<br />"
78197472512,232,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Life gets pretty boring when you can beat the snot out of any villain with just one punch.<br />
78197472513,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            An action-packed comedy about a fake family that includes a spy, an assassin and a telepath!<br />"
78197472517,192,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States",                            Goku's adventure from the best-selling classic manga Dragon Ball continues in this new series written by Akira Toriyama himself!<br />
78197472519,200,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece!<br />"
78197472527,176,English,"Viz Media, Subs. of Shogakukan Inc","San Francisco, United States","                            In this warmhearted romantic comedy, mistaken identity leads to a blossoming romance between two boys.<br />"
